location,origin_date,target_date,output_type_id,value,output_type,target
Los Angeles,2024-05-31,2024-11-30,15,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,200,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,0,0.941269841269841,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,1,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,2,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,3,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,4,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,5,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,6,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,8,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,10,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,15,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-12-31,200,1.0,cdf,WNV cases
Merced,2024-05-31,2024-06-30,0,0.911904761904762,cdf,WNV cases
Merced,2024-05-31,2024-06-30,1,0.911904761904762,cdf,WNV cases
Merced,2024-05-31,2024-06-30,2,0.911904761904762,cdf,WNV cases
Merced,2024-05-31,2024-06-30,3,0.911904761904762,cdf,WNV cases
Merced,2024-05-31,2024-06-30,4,0.996000365626339,cdf,WNV cases
Merced,2024-05-31,2024-06-30,5,0.996000365626339,cdf,WNV cases
Merced,2024-05-31,2024-06-30,6,0.996000365626339,cdf,WNV cases
Merced,2024-05-31,2024-06-30,8,0.99987800222872,cdf,WNV cases
Merced,2024-05-31,2024-06-30,10,0.99987800222872,cdf,WNV cases
Merced,2024-05-31,2024-06-30,15,0.999999948524663,cdf,WNV cases
Merced,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Merced,2024-05-31,2024-07-31,0,0.667142857142857,cdf,WNV cases
Merced,2024-05-31,2024-07-31,1,0.667142857142857,cdf,WNV cases
Merced,2024-05-31,2024-07-31,2,0.667142857142857,cdf,WNV cases
Merced,2024-05-31,2024-07-31,3,0.667142857142857,cdf,WNV cases
Merced,2024-05-31,2024-07-31,4,0.937169647334136,cdf,WNV cases
Merced,2024-05-31,2024-07-31,5,0.937169647334136,cdf,WNV cases
Merced,2024-05-31,2024-07-31,6,0.937169647334136,cdf,WNV cases
Merced,2024-05-31,2024-07-31,8,0.991816464459085,cdf,WNV cases
Merced,2024-05-31,2024-07-31,10,0.991816464459085,cdf,WNV cases
Merced,2024-05-31,2024-07-31,15,0.999935286267333,cdf,WNV cases
Merced,2024-05-31,2024-07-31,200,1.0,cdf,WNV cases
Merced,2024-05-31,2024-08-31,0,0.334285714285714,cdf,WNV cases
Merced,2024-05-31,2024-08-31,1,0.338351363471369,cdf,WNV cases
Merced,2024-05-31,2024-08-31,2,0.3753876110502,cdf,WNV cases
Merced,2024-05-31,2024-08-31,3,0.443899638876951,cdf,WNV cases
Merced,2024-05-31,2024-08-31,4,0.52250249865054,cdf,WNV cases
Merced,2024-05-31,2024-08-31,5,0.597858427354216,cdf,WNV cases
Merced,2024-05-31,2024-08-31,6,0.664505056356281,cdf,WNV cases
Merced,2024-05-31,2024-08-31,8,0.768353285463224,cdf,WNV cases
Merced,2024-05-31,2024-08-31,10,0.839265779444275,cdf,WNV cases
Merced,2024-05-31,2024-08-31,15,0.93165055735506,cdf,WNV cases
Merced,2024-05-31,2024-08-31,200,1.0,cdf,WNV cases
Merced,2024-05-31,2024-09-30,0,0.167857142857143,cdf,WNV cases
Merced,2024-05-31,2024-09-30,1,0.168045250354948,cdf,WNV cases
Merced,2024-05-31,2024-09-30,2,0.17312651309399,cdf,WNV cases
Merced,2024-05-31,2024-09-30,3,0.191776517820701,cdf,WNV cases
Merced,2024-05-31,2024-09-30,4,0.225806052871437,cdf,WNV cases
Merced,2024-05-31,2024-09-30,5,0.27161448534887,cdf,WNV cases
Merced,2024-05-31,2024-09-30,6,0.324364312662662,cdf,WNV cases
Merced,2024-05-31,2024-09-30,8,0.43526900626811,cdf,WNV cases
Merced,2024-05-31,2024-09-30,10,0.538491547914383,cdf,WNV cases
Merced,2024-05-31,2024-09-30,15,0.730280072006502,cdf,WNV cases
Merced,2024-05-31,2024-09-30,200,1.0,cdf,WNV cases
Merced,2024-05-31,2024-10-31,0,0.688095238095238,cdf,WNV cases
